case,K,R,P,protocol,lam,n_atoms,nx,ny,dx,F_init,F_final,rel_drop,converged,steps,admissible,conservation,roughness_init,highk_init,l2_change,r1_fell_back,n_atoms_init,n_atoms_relaxed,n5_init,n7_init,n6_init,n5_relaxed,n7_relaxed,n6_relaxed,tau_57,coord_defects_init,coord_defects_relaxed,n5_gt,n6_gt,n7_gt,n_atoms_gt,n_atoms_init_recon,atom_recon_err,ring_l1_init,tau_init_57,Ef_rel
T3_dislocation_dipole,K3,R2,P2,K3/R2/P2,0.01,856,512,198,0.0019569471624266144,200651.05161787587,3.014001210011964e+18,-15021108465215.977,False,200,False,0.0,565.893802085736,0.030581465144820852,1186.8984416717972,False,327,247,3,1,0,0,0,2,0.0,212,115,0,356,0,856,327,0.6179906542056075,2.140449438202247,nan,nan
T3_dislocation_dipole,K3,R2,P3,K3/R2/P3,0.01,856,512,198,0.0019569471624266144,0.051894257185644284,0.051844638945417666,0.0009561412556521522,True,800,True,0.0,3.5252745928385125,0.001125289947087682,0.0872445546057721,False,856,696,0,0,368,0,0,256,1.0,16,67,0,356,0,856,856,0.0,0.033707865168539325,1.0,-0.3323173215787037
T3_dislocation_dipole,K3,R2,P4,K3/R2/P4,0.01,856,512,198,0.0019569471624266144,0.051894257185644284,0.051844638945417666,0.0009561412556521522,True,800,True,0.0,3.5252745928385125,0.001125289947087682,0.0872445546057721,False,856,696,0,0,368,0,0,256,1.0,16,67,0,356,0,856,856,0.0,0.033707865168539325,1.0,-0.37807669137917865
T3_dislocation_dipole,K4,R2,P1,K4/R2/P1,0.01,856,512,198,0.0019569471624266144,429334608682.40405,1.0017127342768294e+29,-2.3331749037213914e+17,False,200,False,1.328117263102991e-16,13521.554676735353,0.009854937774491365,7506.833481617143,False,354,421,2,0,1,7,4,3,5.5,233,242,0,356,0,856,354,0.5864485981308412,2.3230337078651684,nan,nan
T3_dislocation_dipole,K4,R2,P2,K4/R2/P2,0.01,856,512,198,0.0019569471624266144,0.01609892907849351,0.001328090700014021,0.9175044070609509,False,20000,True,1.328117263102991e-16,9.688522340188706,0.01709651070523267,0.9666930267367225,False,300,35,0,0,0,0,0,0,1.0,177,0,0,356,0,856,300,0.6495327102803738,1.9213483146067416,1.0,-0.1367782839936588
T3_dislocation_dipole,K4,R2,P3,K4/R2/P3,0.01,856,512,198,0.0019569471624266144,0.07168354764706444,0.05295549572668247,0.2612601152581058,False,20000,True,1.328117263102991e-16,12.156329542747262,0.009854937774491365,0.7987852655819437,False,354,8,2,0,1,0,0,0,0.0,233,0,0,356,0,856,354,0.5864485981308412,2.3230337078651684,nan,-0.34291546263791856
T3_dislocation_dipole,K4,R2,P4,K4/R2/P4,0.01,856,512,198,0.0019569471624266144,0.10699601112473055,0.10347168751377261,0.03293883177429348,False,20000,True,1.328117263102991e-16,8.636337178435822,0.013064169698786826,0.45307596064245875,False,354,58,2,0,1,0,0,0,0.0,233,23,0,356,0,856,354,0.5864485981308412,2.3230337078651684,nan,-0.31133521450776847
T3_dislocation_dipole,K3,R1,P2,K3/R1/P2,0.01,856,512,198,0.0019569471624266144,1808.6668492694614,76615373929.93124,-42360135.11952746,False,200,False,0.0,374.9605828180024,0.018953561016032395,46.57581708211423,True,335,368,1,0,4,9,4,0,13.0,190,225,0,356,0,856,335,0.6086448598130841,2.1741573033707864,nan,nan
T3_dislocation_dipole,K3,R3,P2,K3/R3/P2,0.01,856,512,198,0.0019569471624266144,1.6346833366277866,1.6346833360364768,3.6172748366120494e-10,True,200,True,0.0,0.01097436287461784,0.05529023951959637,3.859974201854039e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,0,356,0,856,0,1.0,1.0,1.0,-0.33108358127099097
T4_low_angle_gb,K1,R2,P1,K1/R2/P1,0.01,862,512,198,0.0019569471624266144,508548726991.1817,1.9264237905900357e+26,-378808103991858.94,False,200,False,1.3188728273969376e-16,65922.70401016153,4.225595942519328e-05,2253.9834230021615,False,352,443,4,0,3,3,0,2,0.75,235,229,1,351,0,862,352,0.5916473317865429,2.2960893854748603,4.0,nan
T4_low_angle_gb,K1,R2,P2,K1/R2/P2,0.01,862,512,198,0.0019569471624266144,0.013128812639126146,0.00010245502279465464,0.9921961699347189,False,20000,True,1.3188728273969376e-16,31.91959030809361,4.4109161264434756e-05,0.9895914953158291,False,323,85,3,3,3,0,0,1,0.0,200,44,1,351,0,862,323,0.6252900232018561,2.11731843575419,6.0,-0.914759441904817
T4_low_angle_gb,K1,R2,P3,K1/R2/P3,0.01,862,512,198,0.0019569471624266144,0.06220776358912306,0.05197680105183918,0.16446440037385862,False,20000,True,1.3188728273969376e-16,28.183335515498456,4.2255959425193326e-05,0.7731149147074934,False,343,131,4,0,3,0,0,0,0.0,232,56,1,351,0,862,343,0.6020881670533643,2.2486033519553073,4.0,-0.33051559728714724
T4_low_angle_gb,K1,R2,P4,K1/R2/P4,0.01,862,512,198,0.0019569471624266144,0.07644301069638738,0.07216518196781313,0.05596101840578631,True,5000,True,1.3188728273969376e-16,22.21144996304429,0.0003158556275695158,0.5724170982395017,False,343,252,4,0,3,1,0,2,0.25,232,165,1,351,0,862,343,0.6020881670533643,2.2486033519553073,4.0,-0.24707613927334093
T4_low_angle_gb,K2,R2,P1,K2/R2/P1,0.01,862,512,198,0.0019569471624266144,2402027004252.9727,1.7365575522430334e+32,-7.229550497010755e+19,False,200,False,1.3188728273969376e-16,379247.25467605673,0.00037484393346857406,58168.369965983016,False,862,872,1,0,351,17,7,25,24.0,12,451,1,351,0,862,862,0.0,0.0,1.0,nan
T4_low_angle_gb,K2,R2,P2,K2/R2/P2,0.01,862,512,198,0.0019569471624266144,5805638.753816662,1.7924924466000233e+22,-3087502551586812.5,False,200,False,1.3188728273969376e-16,1866.8345537039354,0.016440691784781965,4737.988459478123,False,311,336,4,0,0,4,2,1,1.5,198,203,1,351,0,862,311,0.6392111368909513,2.184357541899441,4.0,nan
T4_low_angle_gb,K2,R2,P3,K2/R2/P3,0.01,862,512,198,0.0019569471624266144,0.07134637956727845,0.05200075934703704,0.2711506924047745,True,14600,True,1.3188728273969376e-16,72.68267960951756,0.0003748439334685742,0.8633502026770183,False,862,865,1,0,351,1,1,355,2.0,12,26,1,351,0,862,862,0.0,0.0,1.0,-0.33107007893900403
T4_low_angle_gb,K2,R2,P4,K2/R2/P4,0.01,862,512,198,0.0019569471624266144,0.09936007584985435,0.08585627603826784,0.13590770433783136,True,5800,True,1.3188728273969376e-16,60.567205078114405,0.000524496520968776,0.7482572549366816,False,862,859,1,0,351,0,1,351,1.0,12,14,1,351,0,862,862,0.0,0.0,1.0,-0.17873678606845544
T4_low_angle_gb,K3,R2,P1,K3/R2/P1,0.01,862,512,198,0.0019569471624266144,17103967578476.889,3.687141474027967e+44,-2.155722908799099e+31,False,200,False,2.6377456547938753e-16,386539.75585616793,0.0005091478017570756,9684781.476432748,False,862,795,1,0,360,6,1,9,7.0,12,559,1,351,0,862,862,0.0,0.025139664804469275,1.0,nan
T4_low_angle_gb,K3,R2,P2,K3/R2/P2,0.01,862,512,198,0.0019569471624266144,68170.92101777639,5.6831355319881786e+17,-8336597844270.801,False,200,False,2.6377456547938753e-16,1356.3448761714383,0.017745087230219166,650.9705918341825,False,314,305,0,0,0,0,0,1,1.0,207,185,1,351,0,862,314,0.6357308584686775,2.1564245810055866,0.0,nan
T4_low_angle_gb,K3,R2,P3,K3/R2/P3,0.01,862,512,198,0.0019569471624266144,0.051910248013954705,0.05184454155538128,0.0012657704612731668,True,800,True,2.6377456547938753e-16,4.1729200848024295,0.0005091478017570758,0.10053992851981192,False,862,733,1,0,360,0,0,286,0.0,12,96,1,351,0,862,862,0.0,0.025139664804469275,1.0,-0.33231857581909713
T4_low_angle_gb,K3,R2,P4,K3/R2/P4,0.01,862,512,198,0.0019569471624266144,0.051910248013954705,0.05184454155538128,0.0012657704612731668,True,800,True,2.6377456547938753e-16,4.1729200848024295,0.0005091478017570758,0.10053992851981192,False,862,733,1,0,360,0,0,286,0.0,12,96,1,351,0,862,862,0.0,0.025139664804469275,1.0,-0.37807785966069996
T4_low_angle_gb,K4,R2,P1,K4/R2/P1,0.01,862,512,198,0.0019569471624266144,414883959604.13745,1.2503725235147535e+28,-3.013788541518451e+16,False,200,False,2.6377456547938753e-16,8194.442479966981,0.006119525938844284,3522.8137016420765,False,183,470,1,2,2,4,1,3,1.6666666666666667,98,276,1,351,0,862,183,0.7877030162412993,1.0307262569832403,3.0,nan
T4_low_angle_gb,K4,R2,P2,K4/R2/P2,0.01,862,512,198,0.0019569471624266144,0.006408399160697814,0.0005986083593320038,0.9065900321872552,False,20000,True,2.6377456547938753e-16,7.247601577971397,0.015495591417396504,0.9770889130132072,False,247,29,2,2,4,0,0,0,0.0,125,5,1,351,0,862,247,0.7134570765661253,1.3547486033519553,4.0,-0.6109213511149069
T4_low_angle_gb,K4,R2,P3,K4/R2/P3,0.01,862,512,198,0.0019569471624266144,0.06011926884641585,0.05231136059089444,0.1298736396057634,False,20000,True,2.6377456547938753e-16,7.230058716293579,0.006119525938844285,0.6897937777554966,False,180,5,1,2,2,0,0,0,0.0,98,0,1,351,0,862,180,0.7911832946635731,1.0307262569832403,3.0,-0.35090804644607426
T4_low_angle_gb,K4,R2,P4,K4/R2/P4,0.01,862,512,198,0.0019569471624266144,0.07846329327703397,0.07667789376788929,0.022754582870245905,False,20000,True,2.6377456547938753e-16,4.763323561123626,0.004570714678000769,0.3817567796559171,False,180,11,1,2,2,0,0,0,0.0,98,0,1,351,0,862,180,0.7911832946635731,1.0307262569832403,3.0,-0.48966363135199736
T4_low_angle_gb,K3,R1,P2,K3/R1/P2,0.01,862,512,198,0.0019569471624266144,709.028956371086,93302884.81890471,-131591.48854439252,False,200,False,2.6377456547938753e-16,883.2496679479931,0.007008137356060351,11.63529888901131,True,333,300,0,1,0,0,0,0,0.0,213,187,1,351,0,862,333,0.6136890951276102,2.2793296089385473,1.0,nan
T4_low_angle_gb,K3,R3,P2,K3/R3/P2,0.01,862,512,198,0.0019569471624266144,1.634671813149678,1.6346718125288011,3.79817465774721e-10,True,200,True,2.6377456547938753e-16,0.011079517273616267,0.028488961160770068,3.903168794760423e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,1,351,0,862,0,1.0,1.0,0.0,-0.33108829671851264
T5_high_angle_gb,K1,R2,P1,K1/R2/P1,0.01,861,512,198,0.0019569471624266144,477244970111.4474,2.4752774048377902e+26,-518659715629847.9,False,200,False,1.3204046192986763e-16,50838.62710279645,5.591860107304669e-05,1786.7409716598422,False,329,399,5,0,1,3,1,1,0.8,244,209,1,356,0,861,329,0.6178861788617886,2.037433155080214,5.0,nan
T5_high_angle_gb,K1,R2,P2,K1/R2/P2,0.01,861,512,198,0.0019569471624266144,0.010369489068349991,0.00012660721918565253,0.9877904091174475,False,20000,True,1.3204046192986763e-16,24.576041094594906,6.070816272581814e-05,0.9836903351492462,False,313,64,9,2,5,0,0,1,0.0,211,36,1,356,0,861,313,0.6364692218350755,1.8636363636363635,11.0,-0.8946652908965314
T5_high_angle_gb,K1,R2,P3,K1/R2/P3,0.01,861,512,198,0.0019569471624266144,0.05648881002820675,0.05192842292454294,0.08073080493971566,False,20000,True,1.3204046192986763e-16,16.337041097711865,5.591860107304661e-05,0.6353333277438152,False,326,70,5,0,1,0,0,0,0.0,237,44,1,356,0,861,326,0.6213704994192799,2.0294117647058822,5.0,-0.3311387291652517
T5_high_angle_gb,K1,R2,P4,K1/R2/P4,0.01,861,512,198,0.0019569471624266144,0.06445865513325845,0.06257527034503654,0.029218493378868907,True,6400,True,1.3204046192986763e-16,13.455235800809472,0.0002702017493604003,0.44433387968368554,False,326,157,5,0,1,2,0,2,0.4,237,115,1,356,0,861,326,0.6213704994192799,2.0294117647058822,5.0,-0.3471309452914129
T5_high_angle_gb,K2,R2,P1,K2/R2/P1,0.01,861,512,198,0.0019569471624266144,2399331461010.1123,1.8088922799450064e+32,-7.539151256673254e+19,False,200,False,3.961213857896029e-16,378037.25315945357,0.0004114199417201243,58478.45070254625,False,861,868,1,0,356,55,2,37,57.0,17,415,1,356,0,861,861,0.0,0.0106951871657754,1.0,nan
T5_high_angle_gb,K2,R2,P2,K2/R2/P2,0.01,861,512,198,0.0019569471624266144,2438271.6770221777,7.822411925809042e+21,-3208178973461410.0,False,200,False,3.961213857896029e-16,1658.6389704580338,0.025921723248085747,4547.784924336946,False,321,350,0,0,0,1,0,0,nan,230,241,1,356,0,861,321,0.627177700348432,2.0588235294117645,0.0,nan
T5_high_angle_gb,K2,R2,P3,K2/R2/P3,0.01,861,512,198,0.0019569471624266144,0.07108765943564607,0.05200320740099442,0.26846364314369275,True,17000,True,3.961213857896029e-16,71.9270727029252,0.00041141994172012424,0.861634582985843,False,861,861,1,0,356,2,0,357,2.0,17,15,1,356,0,861,861,0.0,0.0106951871657754,1.0,-0.3310385875423201
T5_high_angle_gb,K2,R2,P4,K2/R2/P4,0.01,861,512,198,0.0019569471624266144,0.09869621003988001,0.08534757829336442,0.1352496893358096,True,6800,True,3.961213857896029e-16,60.113380019930574,0.0005900189539806567,0.747123586527963,False,861,855,1,0,356,1,0,350,1.0,17,28,1,356,0,861,861,0.0,0.0106951871657754,1.0,-0.18360276400480224
T5_high_angle_gb,K3,R2,P1,K3/R2/P1,0.01,861,512,198,0.0019569471624266144,16448013559884.691,1.418794674059985e+44,-8.625933270874148e+30,False,200,False,0.0,385420.38399336644,0.0005070791568904116,8490617.834055226,False,860,809,1,0,356,21,4,15,25.0,18,430,1,356,0,861,860,0.0011614401858304297,0.008021390374331552,1.0,nan
T5_high_angle_gb,K3,R2,P2,K3/R2/P2,0.01,861,512,198,0.0019569471624266144,30243.073455462814,1.3923038560925774e+17,-4603711518085.748,False,200,False,0.0,1332.441064678275,0.013063809323380252,430.1304128046236,False,328,310,0,0,0,0,0,0,1.0,234,213,1,356,0,861,328,0.6190476190476191,2.0320855614973263,0.0,nan
T5_high_angle_gb,K3,R2,P3,K3/R2/P3,0.01,861,512,198,0.0019569471624266144,0.05191773211221365,0.051845038540382436,0.0014001684756586629,True,800,True,0.0,4.384271058282904,0.0005070791568904113,0.10561605280136817,False,860,714,1,0,356,0,0,279,0.0,18,104,1,356,0,861,860,0.0011614401858304297,0.008021390374331552,1.0,-0.3323121753834212
T5_high_angle_gb,K3,R2,P4,K3/R2/P4,0.01,861,512,198,0.0019569471624266144,0.05191773211221365,0.051845038540382436,0.0014001684756586629,True,800,True,0.0,4.384271058282904,0.0005070791568904113,0.10561605280136817,False,860,714,1,0,356,0,0,279,0.0,18,104,1,356,0,861,860,0.0011614401858304297,0.008021390374331552,1.0,-0.37807189787636614
T5_high_angle_gb,K4,R2,P1,K4/R2/P1,0.01,861,512,198,0.0019569471624266144,412345577613.3132,1.6985133533497127e+28,-4.119150163270415e+16,False,200,False,1.3204046192986763e-16,7916.099482144064,0.0039863192439046225,3237.6246362078546,False,198,466,5,3,1,2,1,0,0.375,100,291,1,356,0,861,198,0.7700348432055749,1.0641711229946524,8.0,nan
T5_high_angle_gb,K4,R2,P2,K4/R2/P2,0.01,861,512,198,0.0019569471624266144,0.005750454499528121,0.0004910727733112172,0.9146027895096788,False,20000,True,1.3204046192986763e-16,7.169755810612777,0.015154370977235153,0.9667999610606692,False,274,16,0,1,1,0,0,0,0.0,170,1,1,356,0,861,274,0.6817653890824622,1.585561497326203,1.0,-0.6808164667840633
T5_high_angle_gb,K4,R2,P3,K4/R2/P3,0.01,861,512,198,0.0019569471624266144,0.058535614096679685,0.05238927183704003,0.10500175584539216,False,20000,True,1.3204046192986763e-16,6.372327363770387,0.003986319243904621,0.6326942211209509,False,198,8,5,3,1,0,0,0,0.0,100,0,1,356,0,861,198,0.7700348432055749,1.0641711229946524,8.0,-0.3499413049506664
T5_high_angle_gb,K4,R2,P4,K4/R2/P4,0.01,861,512,198,0.0019569471624266144,0.07313078171053312,0.07146532099147465,0.022773730570127278,False,20000,True,1.3204046192986763e-16,3.8962246217583942,0.004947210960002753,0.3724294265342647,False,198,9,5,3,1,0,0,0,0.0,100,0,1,356,0,861,198,0.7700348432055749,1.0641711229946524,8.0,-0.5243563613072755
T5_high_angle_gb,K3,R1,P2,K3/R1/P2,0.01,861,512,198,0.0019569471624266144,664.5290984022217,158517656.53776062,-238540.33237941994,False,200,False,0.0,918.51621748889,0.0075637459316836055,11.980559779849731,True,343,303,0,0,0,0,0,0,1.0,245,204,1,356,0,861,343,0.6016260162601627,2.1550802139037435,0.0,nan
T5_high_angle_gb,K3,R3,P2,K3/R3/P2,0.01,861,512,198,0.0019569471624266144,1.6346714841224887,1.6346714835028548,3.7905714130575636e-10,True,200,True,0.0,0.011036367541477033,0.03132801525115863,3.892378509501019e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,1,356,0,861,0,1.0,1.0,0.0,-0.33108843135673444
T0_pristine,K1,R2,P1,K1/R2/P1,0.0,1024,512,296,0.0019569471624266144,439024403821.42377,1.2927040582024246e+27,-2944492485953561.0,False,200,False,2.220446049250313e-16,101749.41165841807,8.625298709705085e-05,3655.7765633494873,False,501,1093,0,0,0,0,3,61,nan,359,667,0,445,0,1024,501,0.5107421875,2.703370786516854,1.0,nan
T0_pristine,K1,R2,P2,K1/R2/P2,0.0,1024,512,296,0.0019569471624266144,0.035061823074250195,0.001063091512363624,0.9696795140939385,False,20000,True,2.220446049250313e-16,47.56341483170071,0.00015378433707662523,0.9889138065313919,False,475,3,0,0,0,0,0,0,1.0,344,0,0,445,0,1024,475,0.5361328125,2.5842696629213484,1.0,0.0
T0_pristine,K1,R2,P3,K1/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.08818331071581764,0.07758050345844758,0.12023598537300337,True,15200,True,2.220446049250313e-16,29.516675048688892,8.625298709705087e-05,0.7262421297868602,False,488,8,0,0,0,0,0,0,1.0,345,0,0,445,0,1024,488,0.5234375,2.651685393258427,1.0,0.0
T0_pristine,K1,R2,P4,K1/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.10273822864696276,0.09579768305867538,0.06755562831569771,True,4400,True,2.220446049250313e-16,25.230593203431383,0.0002880681501011456,0.6142246814254485,False,488,15,0,0,0,0,0,0,1.0,345,4,0,445,0,1024,488,0.5234375,2.651685393258427,1.0,0.0
T0_pristine,K2,R2,P1,K2/R2/P1,0.0,1024,512,296,0.0019569471624266144,2664936377813.752,2.1097068468555988e+32,-7.916537386856305e+19,False,200,False,0.0,338285.37333026546,0.00035024802161659854,60184.36604289912,False,1024,972,0,0,435,0,0,132,1.0,0,390,0,445,0,1024,1024,0.0,0.02247191011235955,1.0,nan
T0_pristine,K2,R2,P2,K2/R2/P2,0.0,1024,512,296,0.0019569471624266144,18281897.15464534,5.8582725457862795e+22,-3204411717357090.5,False,200,False,0.0,1408.469242921038,0.020976426174889946,4676.515844772034,False,367,386,1,0,0,0,0,0,0.0,226,229,0,445,0,1024,367,0.6416015625,2.134831460674157,nan,nan
T0_pristine,K2,R2,P3,K2/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.10031337129676889,0.0775834696618991,0.2265889516126942,True,13600,True,0.0,58.530914491618326,0.00035024802161659827,0.8404940527576202,False,1024,9,0,0,435,0,0,1,1.0,0,0,0,445,0,1024,1024,0.0,0.02247191011235955,1.0,0.0
T0_pristine,K2,R2,P4,K2/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.12310476211907621,0.10440365072575102,0.15191216872045998,True,6800,True,0.0,52.77671461703944,0.0003727758338210317,0.7729815571184598,False,1024,18,0,0,435,0,0,0,1.0,0,5,0,445,0,1024,1024,0.0,0.02247191011235955,1.0,0.0
T0_pristine,K3,R2,P1,K3/R2/P1,0.0,1024,512,296,0.0019569471624266144,2916900428902.881,5.8284832227447065e+32,-1.9981769569477368e+20,False,200,False,2.220446049250313e-16,344348.77101256634,0.0003444219775683165,69864.00158367337,False,1021,964,0,0,441,5,0,66,nan,0,513,0,445,0,1024,1021,0.0029296875,0.008988764044943821,1.0,nan
T0_pristine,K3,R2,P2,K3/R2/P2,0.0,1024,512,296,0.0019569471624266144,545126.9530891606,5.21340135683772e+18,-9563646279629.977,False,200,False,2.220446049250313e-16,737.8204206927855,0.016396831473986576,1048.0310938529583,False,385,495,0,0,6,0,0,0,1.0,237,322,0,445,0,1024,385,0.6240234375,2.1258426966292134,1.0,nan
T0_pristine,K3,R2,P3,K3/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.09013904723831914,0.07755905765942353,0.13956204291393612,True,8800,True,2.220446049250313e-16,43.7146379742249,0.0003444219775683166,0.7576113790765825,False,1019,13,0,0,441,0,0,0,1.0,2,0,0,445,0,1024,1019,0.0048828125,0.008988764044943821,1.0,0.0
T0_pristine,K3,R2,P4,K3/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.09510937835597918,0.0832747106424594,0.12443218448158194,True,7600,True,2.220446049250313e-16,42.07859964099967,0.0003275302787193026,0.7361271369936107,False,1019,14,0,0,441,0,0,0,1.0,2,0,0,445,0,1024,1019,0.0048828125,0.008988764044943821,1.0,0.0
T0_pristine,K4,R2,P1,K4/R2/P1,0.0,1024,512,296,0.0019569471624266144,255540471399.2355,4.750354015678472e+27,-1.858943904136777e+16,False,200,False,2.220446049250313e-16,7689.854855810202,0.007539634410739967,3493.3681041324376,False,333,837,1,6,5,0,0,0,0.0,191,409,0,445,0,1024,333,0.6748046875,1.5797752808988763,nan,nan
T0_pristine,K4,R2,P2,K4/R2/P2,0.0,1024,512,296,0.0019569471624266144,0.015451445604883788,0.0014642578883444879,0.9052348934987885,False,20000,True,2.220446049250313e-16,7.266659540214743,0.015048955492852878,0.9647698972134375,False,346,7,0,0,0,0,0,0,1.0,253,0,0,445,0,1024,346,0.662109375,1.8808988764044945,1.0,0.0
T0_pristine,K4,R2,P3,K4/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.10872774034444105,0.08053298173523171,0.2593152264536219,False,20000,True,2.220446049250313e-16,10.161072354783991,0.007539634410739965,0.7743735858726012,False,325,8,1,6,5,0,0,0,0.0,191,0,0,445,0,1024,325,0.6826171875,1.5707865168539326,nan,0.0
T0_pristine,K4,R2,P4,K4/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.15488363710809083,0.15022065440390248,0.030106361080183924,False,20000,True,2.220446049250313e-16,7.205344788980822,0.00987762633126354,0.43711394128499453,False,325,12,1,6,5,0,0,0,0.0,191,0,0,445,0,1024,325,0.6826171875,1.5707865168539326,nan,0.0
T0_pristine,K3,R1,P2,K3/R1/P2,0.0,1024,512,296,0.0019569471624266144,545126.9530891606,5.21340135683772e+18,-9563646279629.977,False,200,False,2.220446049250313e-16,737.8204206927855,0.016396831473986576,1048.0310938529583,True,385,495,0,0,6,0,0,0,1.0,237,322,0,445,0,1024,385,0.6240234375,2.1258426966292134,1.0,nan
T0_pristine,K3,R3,P2,K3/R3/P2,0.0,1024,512,296,0.0019569471624266144,2.4437781625714954,2.44377816161621,3.9090503341128456e-10,True,200,True,2.220446049250313e-16,0.01139789193010134,0.04921369835497981,3.9314982174161815e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,0,445,0,1024,0,1.0,1.0,1.0,0.0
T1_vacancy,K1,R2,P1,K1/R2/P1,0.0,1023,512,296,0.0019569471624266144,421469714934.3586,3.2301075402008485e+26,-766391374218646.9,False,200,False,1.1113082866238126e-16,99071.22212475097,8.333832063589806e-05,3195.454032345779,False,534,1071,0,0,0,2,5,38,nan,361,675,0,456,0,1023,534,0.4780058651026393,3.0,1.0,nan
T1_vacancy,K1,R2,P2,K1/R2/P2,0.0,1023,512,296,0.0019569471624266144,0.03324409780744248,0.0014465237373255,0.9564878028664187,False,20000,True,1.1113082866238126e-16,45.30809486474937,0.00015169046018320833,0.9879301298694992,False,498,3,0,0,0,0,0,0,1.0,345,0,0,456,0,1023,498,0.5131964809384164,2.682017543859649,1.0,0.3606765932213797
T1_vacancy,K1,R2,P3,K1/R2/P3,0.0,1023,512,296,0.0019569471624266144,0.09658412868669247,0.07759013372660924,0.1966575173204442,True,19600,True,1.1113082866238126e-16,38.8359134758791,8.333832063589805e-05,0.8149244012024333,False,518,9,0,0,0,0,0,0,1.0,361,0,0,456,0,1023,518,0.49364613880742914,2.892543859649123,1.0,0.00012413258141350086
T1_vacancy,K1,R2,P4,K1/R2/P4,0.0,1023,512,296,0.0019569471624266144,0.1238769434972315,0.1133964226250585,0.08460429016322332,True,4200,True,1.1113082866238126e-16,31.031070003306123,0.000373653642302659,0.6593753111481694,False,518,13,0,0,0,0,0,0,1.0,361,3,0,456,0,1023,518,0.49364613880742914,2.892543859649123,1.0,0.18370736122713974
T1_vacancy,K2,R2,P1,K2/R2/P1,0.0,1023,512,296,0.0019569471624266144,2663371547690.542,2.109509867172216e+32,-7.920449060144877e+19,False,200,False,4.44523314649525e-16,337358.2790504031,0.00035187021056077395,60183.83305033349,False,1023,971,0,0,449,0,0,133,1.0,3,395,0,456,0,1023,1023,0.0,0.015350877192982455,1.0,nan
T1_vacancy,K2,R2,P2,K2/R2/P2,0.0,1023,512,296,0.0019569471624266144,288849.40227213915,1.6249901078003288e+19,-56257347081830.45,False,200,False,4.44523314649525e-16,661.3814164611631,0.025117536801536805,1711.5516081636483,False,356,699,0,0,0,0,0,0,1.0,216,538,0,456,0,1023,356,0.6520039100684262,2.0526315789473686,1.0,nan
T1_vacancy,K2,R2,P3,K2/R2/P3,0.0,1023,512,296,0.0019569471624266144,0.10024008532990165,0.07757930068792968,0.22606509728511034,True,13800,True,4.44523314649525e-16,58.248813575514305,0.00035187021056077374,0.8401357524109585,False,1023,13,0,0,449,0,0,0,1.0,3,0,0,456,0,1023,1023,0.0,0.015350877192982455,1.0,-5.373533805056426e-05
T1_vacancy,K2,R2,P4,K2/R2/P4,0.0,1023,512,296,0.0019569471624266144,0.12296088446439388,0.10431633687471721,0.1516299079247077,True,6800,True,4.44523314649525e-16,52.6345265855847,0.0003704201973614465,0.7726176699014153,False,1023,18,0,0,449,0,0,0,1.0,3,0,0,456,0,1023,1023,0.0,0.015350877192982455,1.0,-0.0008363103246567668
T1_vacancy,K3,R2,P1,K3/R2/P1,0.0,1023,512,296,0.0019569471624266144,2946235635204.6187,6.17471290459692e+32,-2.0957973730326158e+20,False,200,False,0.0,344240.08599528874,0.0003306800034718971,70589.24399951239,False,1007,966,0,0,440,6,0,63,nan,3,512,0,456,0,1023,1007,0.015640273704789834,0.03508771929824561,1.0,nan
T1_vacancy,K3,R2,P2,K3/R2/P2,0.0,1023,512,296,0.0019569471624266144,2571.320398248117,94752984123718.67,-36849932892.72862,False,200,False,0.0,477.16080389326225,0.01784342967869526,158.41130206694754,False,389,402,0,0,0,2,0,6,nan,252,263,0,456,0,1023,389,0.6197458455522972,2.199561403508772,1.0,nan
T1_vacancy,K3,R2,P3,K3/R2/P3,0.0,1023,512,296,0.0019569471624266144,0.08954166863003868,0.0775544919197703,0.13387260806805,True,8600,True,0.0,42.50381238457461,0.0003306800034718972,0.7498751595770398,False,1007,19,0,0,440,1,0,0,nan,3,1,0,456,0,1023,1007,0.015640273704789834,0.03508771929824561,1.0,-5.8867910351291567e-05
T1_vacancy,K3,R2,P4,K3/R2/P4,0.0,1023,512,296,0.0019569471624266144,0.09358715844317554,0.08219777125944881,0.1216981835242082,True,7400,True,0.0,41.18740355613058,0.00031917436000023956,0.7319495607042298,False,1007,23,0,0,440,0,0,0,1.0,3,5,0,456,0,1023,1007,0.015640273704789834,0.03508771929824561,1.0,-0.012932370160185147
